T0,T1,T2,T3,f,Z_mod
614.2832209069138,4551.404388725104,8.417421371699911,199.5262314968879,0.0021757992673167,359.88157993539414
19.9645268455833,691.195868207437,9.15571350407854,199.5262314968879,0.0025856135966749,26.33224937006752
16.13264827742193,1059.7909421768416,3.80333815890676,199.5262314968879,0.7209850376334671,0.5365999898389526
33.78225259458109,9525.31490095126,1.5870401518067625,199.5262314968879,2.3047072989408868,0.6284789690115765
11.804324342496466,947.1525436718076,27.99199452936252,199.5262314968879,0.0046620741109365,3.796511716909484
89.85049844226025,2096.486969323425,2.5635106695382923,199.5262314968879,1784.101625859466,0.0600787326904164
190.4351027846402,1609.0520477691416,1.6936132075942218,199.5262314968879,58028.021181109216,0.0223274019265701
498.1662107282805,2382.945654336382,46.92523444751696,199.5262314968879,0.0003848140455066,73.45752738387039
210.13948253290076,416.1247009545755,4.171507761294963,199.5262314968879,228.232624554334,0.3928519038151798
731.7712151631572,3906.97653799312,1.0654876963284086,199.5262314968879,0.028691336283531,114.01749614628712
488.5148563385396,1618.5447080001898,7.412217243935238,199.5262314968879,14.127330809107402,3.67077499845599
43.6667882409628,136.81020582300135,1.3099299350443612,199.5262314968879,73.39641759379802,0.143954048911158
72.3053735821794,893.7543942532967,1.2072868017789251,199.5262314968879,81505.61592163329,0.0071529777457465
80.30774532782604,176.14125991153583,1.0124728431870933,199.5262314968879,99753.1968018066,0.0071813168322079
80.50081990781436,167.0791195771481,4.355340888567851,199.5262314968879,5724.170808922352,0.0300506643254543
69.35513782682575,1635.0670027924282,1.6208350704763697,199.5262314968879,4256.3194084071165,0.0300242107767745
17.348011284624185,8513.250112958203,2.060650182546244,199.5262314968879,6.151619392255375,0.1975445376404605
70.52823171678752,1866.492920046976,3.66322402839573,199.5262314968879,62.793795550734814,0.2513707232865163
10.851820442877534,270.58318884657245,6.290370959963268,199.5262314968879,25719.16399909713,0.0019111036512194
140.2325388355392,1150.8123703352765,5.283896768548123,199.5262314968879,69.36927293940501,0.4755271208684382
939.0584557459956,215.184093472468,2.0229933545344387,199.5262314968879,0.4507785386486174,39.50205431941664
311.25906867905405,774.6332585444653,1.0148840952266476,199.5262314968879,1.1139473878641155,8.329130803080302
614.9386594847468,1800.2467672091846,2.2604675422496907,199.5262314968879,145.40262732826324,1.4403092031768867
225.99596589593065,151.05048672328948,11.623249530397784,199.5262314968879,1728.8472545249203,0.1535085043957701
249.87549850649495,1656.4376816450845,11.365955725974276,199.5262314968879,0.0002564329441337,108.01988571256707
11.485735987042814,1427.6726294028992,19.226855204774832,199.5262314968879,0.0001151736898341,10.737736544359016
11.901367236128266,200.44108081115343,36.14439608904252,199.5262314968879,870.1991220463302,0.0113945611205518
82.62586331495993,150.91162140882258,43.21600674659528,199.5262314968879,1629.8573431713128,0.057803119822701
59.509857136273816,4136.714595527147,1.389016371142206,199.5262314968879,477.9433319595787,0.0768795394570973
22.57447498922161,382.47070165420433,9.278454159864276,199.5262314968879,69135.69967977781,0.0024248034659624
13.677470824764637,168.56471162910796,10.39089979548868,199.5262314968879,75256.72656605017,0.0014081314599774
754.3497239548163,231.05617718588823,12.259611244883482,199.5262314968879,0.0017943052433134,217.6702909420487
722.0360443257413,4477.3435226823385,6.523175438308811,199.5262314968879,21952.820173180287,0.1376333828529848
777.6785676763349,2260.632399040928,18.753802670215286,199.5262314968879,0.0003072899702789,193.3467335293433
20.3055101600895,112.85175253484846,23.262928112731075,199.5262314968879,0.0005650866668713,4.584653149852191
40.621267619971135,892.3125321712885,1.3846052558289936,199.5262314968879,8.372038025014898,0.3965043348065535
23.904528793369234,871.612893463162,6.379179109080068,199.5262314968879,12.888574675015846,0.1880562579933692
45.8871683822971,347.3940133413571,4.659766776873594,199.5262314968879,89.8823554930007,0.1366986111959789
269.8827741413386,7812.049963332367,2.302600133743267,199.5262314968879,33.148285142028186,1.3238985283153368
107.75895447437196,123.11453065019823,9.850636591028902,199.5262314968879,4.183490705257511,1.487968192443758
16.80955471766191,566.2027882519743,4.448766794601947,199.5262314968879,0.976295023878584,0.4804788807398244
495.3276875953894,8849.319821608908,14.881155869573446,199.5262314968879,4843.657269946556,0.2010092154430534
10.951385657708666,7920.51197985167,30.60486124274164,199.5262314968879,0.0002729072559741,13.309420821819543
16.66641547600476,162.2918614013554,2.154010647766075,199.5262314968879,712.5145528748483,0.0176341853314514
28.68623516960433,170.2425485291331,6.184388468597778,199.5262314968879,0.4236582775640218,1.2446885860829104
123.38764856824191,1267.7673506012595,1.3376037086155552,199.5262314968879,14318.46437248494,0.0291228271432898
80.96136379650227,310.079516928957,3.6851335049796834,199.5262314968879,11569.789023573245,0.0212581350354099
447.9699466363339,2328.837442703969,8.144867642781481,199.5262314968879,0.2706067064701448,24.31841304828172
22.06615618876237,1934.372842737488,4.500837206470759,199.5262314968879,0.1582894880193073,1.5556877067222477
70.90472706952905,1270.7671985101424,1.4607527331890886,199.5262314968879,0.0002568660389304,741.2692000394252
132.07521975305252,1043.0638888388644,19.43774028845949,199.5262314968879,8645.31692365085,0.0401181547160083
333.37094054893095,330.06477396326267,1.2297821281599632,199.5262314968879,0.2208301889411252,20.03599193196272
716.2668784484047,2731.035101511267,35.40903451077689,199.5262314968879,33631.9234905862,0.1103085261162388
852.3885231364658,6451.98414907487,22.49029307652936,199.5262314968879,4383.5319636890745,0.3636097925456422
782.5430008389418,188.02269568376687,30.36107477437948,199.5262314968879,0.0019906412606278,142.0526948353988
12.254091350741868,640.7279641028847,2.36580493618895,199.5262314968879,0.0087470916791194,26.4889283068013
407.1385079281824,594.6102978030079,10.47139665105689,199.5262314968879,1.7886042392709944,8.597907151536646
31.49402067578917,1790.506914540263,23.30823877794176,199.5262314968879,0.4109340008443296,1.3868402924999357
51.30419819589397,587.7326792746977,20.61990673554424,199.5262314968879,0.0003786634689567,14.055755087624537
39.8417655090058,2861.464265210063,13.41879051539198,199.5262314968879,0.0610504205700642,5.159880911843175
