T0,T1,T2,T3,f,Z_mod
821.9461873549616,1604.7651428846473,12.862525041442304,199.5262314968879,26155.70194099504,0.1435391140516644
19.268630108948845,1345.9619303251127,2.8548530336852176,199.5262314968879,1007.7714023338184,0.0171427263934447
10.419779383095475,1342.0424336495985,38.03854781589885,199.5262314968879,73592.79675646817,0.0010848031592439
10.35239638981471,6903.9497451449015,31.75770780283949,199.5262314968879,0.0494179003160132,1.468756331021184
39.83177371556332,2453.87255150245,1.848495652220108,199.5262314968879,0.0015112364886848,704.2773501568199
37.41967530093529,208.66056029732425,4.090431691600391,199.5262314968879,297.71761830705964,0.0612502425351618
112.4097011131138,144.4840940680564,13.890024686370072,199.5262314968879,0.000538020945451,32.034748846659184
594.2671779056033,142.8404242268174,27.648723141869468,199.5262314968879,175.3187541395071,1.2675865446449222
508.5140610481564,169.1932410962261,36.977021943497846,199.5262314968879,0.1316956354812883,39.09402180503492
533.3974246607477,228.52713477776743,19.16580715997436,199.5262314968879,4.733436105023065,6.924231641248928
124.83671858905444,7817.509189863814,44.90348223525359,199.5262314968879,86.82588146251989,0.3783796699174565
409.3865595420794,146.83065923032115,15.72495108261001,199.5262314968879,0.0094695718519314,92.3524846716924
921.121536709588,445.1953318436047,9.798014938833584,199.5262314968879,534.3367118610756,1.1254326119297595
66.43166302597909,283.4835302687181,5.5584545174807385,199.5262314968879,0.584530281044109,2.454005054695472
63.64770049181854,165.31326217994518,1.3770398442242824,199.5262314968879,174.1910429780526,0.1362008675698646
270.8284768299935,3933.767507289436,14.272628713955651,199.5262314968879,1768.386608326229,0.1818929158318912
27.986597321339225,395.6761295878492,24.06918522991084,199.5262314968879,25.816777709857984,0.1555639950621789
586.4765388980801,3489.537799054592,35.30702993789701,199.5262314968879,24.33963787239169,3.357403261572217
131.78468913416495,4610.049829899121,22.82877509062652,199.5262314968879,0.1517295821992139,9.500481179927492
585.5322660744521,848.9122073158563,12.028513186704991,199.5262314968879,0.0018420046179087,181.709341740558
512.6957084678668,163.80051634834263,5.569435729601442,199.5262314968879,0.0011797953877378,228.72792947434232
15.580940082798891,574.9102887253738,1.4267800930841985,199.5262314968879,7132.113917922065,0.0052106822349538
18.604279927072312,1749.945487693156,9.108049273467715,199.5262314968879,5.843680828603635,0.2173599470878802
12.265382928696113,1780.8303856381265,2.8162401882664345,199.5262314968879,54461.72742698334,0.0014843813102912
455.7192384245412,1528.5737017025344,1.1411155505950592,199.5262314968879,247.59992346836185,0.8179602064017822
176.46653000296115,9290.453169534236,1.3472859425002135,199.5262314968879,15512.679616183656,0.0400155695309554
34.35865454907761,8049.655748401676,1.4970203263502309,199.5262314968879,1.340524228763953,0.8381249989338329
53.278409632320034,690.4838654882292,6.487946812612121,199.5262314968879,0.0004239163943852,63.60507058720634
287.75547286580195,2124.5008945259588,16.440796099152955,199.5262314968879,0.0042510329698444,83.26457887428238
55.62229797736526,119.82496877949596,15.693728086930616,199.5262314968879,0.0001310534920989,15.201928163370034
25.65280229483592,2239.8954847553964,36.57843729972989,199.5262314968879,0.9365213888832437,0.7484808546580797
14.749440770196411,107.26540393631484,40.07617533788634,199.5262314968879,0.1156510925533833,1.2030060339084585
36.16390365033667,576.5688327378689,5.779718137865128,199.5262314968879,1251.2355932862747,0.0288745899161024
63.17420306611447,7016.928013211941,8.373466204802067,199.5262314968879,2.2930305269422337,1.1782677704269011
154.8263609241549,422.5220198702265,1.9099699482098245,199.5262314968879,0.001845709252947,180.7983829360205
772.0198969672598,245.2495257688404,1.746681736052114,199.5262314968879,0.0001089881371325,778.0116815387664
58.96023868556968,1525.080911328576,1.4492878643599003,199.5262314968879,0.3034091289600682,3.0231630273173904
103.5509649229649,460.02828204674034,12.05632657735382,199.5262314968879,970.2871894099244,0.0938888603316499
18.577489255701597,150.33016985645213,1.948852184576904,199.5262314968879,82720.41255873485,0.0018242768168694
250.12857169258,658.7855690106556,8.826384436025878,199.5262314968879,0.0002660586577839,107.34500992362663
228.5534826500468,2965.45634156246,1.0255971723554498,199.5262314968879,0.0489300065002313,31.244169928480872
15.985004256162693,1383.1771398596943,3.534301419222462,199.5262314968879,26337.51480772081,0.0027818610219476
374.2549830410345,606.688276914654,15.902537171610415,199.5262314968879,18231.34857624188,0.0782831441105469
301.69744497168875,905.505447905056,2.4815261374578994,199.5262314968879,0.208908132386096,18.64251202215857
12.751324178195487,1545.9179811501044,24.5056490255658,199.5262314968879,3.3589649908325168,0.1964983632593625
181.1720560470144,3515.1252804314195,1.4479234664900065,199.5262314968879,46.5675335505599,0.7498245602969681
170.770964407479,510.8378153956596,2.8160174626516787,199.5262314968879,4051.4407810423895,0.0757738492029872
26.09680217245129,347.7201554505268,5.808923317367581,199.5262314968879,3.7478625660028166,0.3807197133373763
