W0,R1,C1,f,Z_mod
48.83571913340757,25.41638624912012,0.004161894965573144,0.0013855901108835401,758.3947132836638
6.021724595905911,56.575034139375084,0.000632338386279483,0.00042348542907338124,208.9649326361347
37.60682372720411,20.373589395563314,5.095984266065937e-06,3.2507015016128804,29.88899579132891
31.602386424427113,48.08578970665805,0.001959581049113333,0.00047721166380465286,850.8771697391846
14.890660649403062,279.4862594212425,6.331902214986919e-06,71847.7508544558,0.3726904214849007
7.46422919134641,53.21048952536846,5.172088494649376e-06,333.8336739234015,46.30605763792707
6.46984648346501,365.77799069905655,9.74767392984727e-05,138.79093749492074,11.985895873807818
4.740784562342205,75.30499089132489,7.854547511660707e-05,0.00036108914788000196,201.18046208537382
43.48120530254072,32.61189976851016,8.669694425883554e-06,2932.0182818461394,6.528749824494257
2.1638155012830462,923.1864381581505,0.0003006627351980585,0.03484610749254782,926.3928954866548
49.00411361986556,924.8583394799742,9.783009978478873e-05,0.00029762609093732164,2349.4914135212493
2.0365292245693114,423.9654797548173,0.007093389519805507,2596.5477443397294,0.029302910027878444
37.475784260071066,10.537959680126054,0.0024022751841703705,0.00011101817275547091,2014.1483072814326
3.881383457448689,191.290313369471,3.494671518593102e-05,0.070030478950749,197.24428013431105
30.813445520965775,34.089019396537694,6.298594974590416e-06,0.2516109341804037,63.51858339603022
1.8307129370207507,63.06991313257803,1.2611365315005329e-06,7.196486253525847,63.343314856025316
24.910947445387706,38.5672031548479,0.00022842819303097128,0.0001689378474521528,1108.9207756429382
25.953070140171096,12.941950632084797,0.0008748881963070704,1294.7089829146212,0.5167851185964194
2.925953478196603,177.21254671863838,2.1701269110647016e-05,18.368089676742475,162.33486215141195
2.0197784804590553,500.5919838732164,0.0027975150187319804,17.260346091617336,3.496546826132092
8.11650956269171,54.32702219441354,0.003984412843834477,3.86290607038238,12.155451247886418
2.4255741581054147,54.602237609703636,0.00013633689683269188,90.34145006539553,12.697131376948672
1.4873344696169417,23.710028722529067,7.371800879162207e-05,0.007514094214716898,31.312916902209565
34.13646757412531,117.80019392273991,0.0016937445286086914,0.004270663931962547,387.4139539088531
1.697335646740796,525.4307571208662,3.202964711497105e-05,2307.0887101725566,2.167974274750451
22.251969119630967,414.14079889351996,0.004782332986763615,9.704277474440017,6.9070406137746
8.516575714594927,335.64209877441584,0.0006326521683186721,87924.98524253671,0.018339534971034497
4.932691008286763,409.2212510781561,1.3205284401201255e-05,132.89929299995518,88.74355441005257
19.269176186663405,108.6720552279095,7.511026133047162e-05,0.0003666578502351092,649.158860829182
16.673274209697766,61.13487585249026,2.563575839485112e-05,0.0006731988044450025,408.0805921871407
12.728117308954687,18.179231853657445,3.3639111524785684e-05,0.03945642871581239,50.66576243139451
38.41725131028563,57.27593863592785,1.5901726981184801e-06,729.304338349646,53.60036949838737
2.1577632428256828,145.0948507574702,7.179062838613742e-06,1.3998177478455998,145.8247542287668
38.5316091915524,10.331202230261091,2.3738904420226697e-06,357.9376605000344,11.197802897723827
16.23724638699796,291.4141914041915,3.0227198469079046e-06,27.866045170691386,289.4106185744468
1.457113147583586,649.7955149564395,4.380385846663956e-05,158.01902000718493,23.026657502673306
1.9639210287536095,774.5547269374363,9.296306581651712e-05,0.4606708048644308,759.6273676779807
21.72997390345048,96.07841723263195,8.739885636534789e-05,3.794811298407315,99.50711801447055
13.346749886588135,16.729769733073915,1.3480632209594305e-05,32555.483145239064,0.39376541099741086
28.965242432661192,78.48358612741104,4.330460316095581e-06,26.69142998641778,80.74419142952699
1.746400127785789,70.60738547368662,2.213117357428229e-05,0.6508696407428856,71.48018341111272
24.86745650155478,12.181010124920025,4.2386551473509006e-05,12.363964557834391,15.343920337336355
3.568982633957355,16.660741631371,0.0015546809834637882,0.0001830772967580607,161.02967250273824
44.18889079204357,26.484616097587164,1.143273089059323e-06,180.36180744788888,27.854761566708536
4.720710134895387,13.146788022679457,0.00022484644567736557,23099.226673950718,0.04480284124631595
3.1048182326629625,40.7491576594924,3.736747791567547e-05,0.013232874141882775,52.63106814055031
5.237799159756254,33.974305470706256,9.493076575334963e-05,0.06400029650069819,43.04260519393789
12.67834689529665,17.886818612410092,3.95255661454963e-05,1412.0283999692156,2.9723168661923425
1.001374783283911,74.5796233511649,3.276249330473536e-05,0.22115643023115328,75.43631090287961
13.086477262079098,50.939408091601415,1.1297073049968474e-05,186.2478082456117,42.782960397445194
1.2824781486020154,41.450392049107094,1.5140689489821524e-05,0.002932785121241372,51.76743812670156
2.64789894438897,20.393980094292534,2.193694069408508e-06,30039.636224318376,2.405194657649842
34.228053295009055,218.06480898923516,0.0005941183648067121,133.74484466565147,3.4018700540143856
1.805607160054705,57.24348515884746,2.1702715149512275e-05,522.554069820293,13.66828153801842
2.0118762807016273,28.788750045302614,5.013397634716273e-06,77.4183851549537,28.815570121782468
3.12924928187842,204.67173364279364,0.0005409088681257713,0.007861753943311635,219.27260646710118
1.752094330302413,453.9502906551811,0.0010292906656526623,0.012459434971275269,460.1731986216072
2.310734998661133,777.298995244667,0.0001813033317085657,340.02895392828134,2.6322717825907755
8.757754449092968,270.07536282792705,0.0003383404493249761,10.725941162444569,44.52189353818318
1.7029978357602062,73.92273037911453,0.0004900684176096682,0.5747131255684778,74.30708356431029
1.7719905279430448,42.22862511026135,0.00045351201668192303,10772.129702950919,0.039978372536100634
1.23397338565916,17.533207268673525,5.035208944740493e-05,1756.8559948767816,1.802661186709704
3.365145284014364,177.7755560709065,0.0014215408482737657,139.98984336519683,0.9206907515099959
27.792433515237445,137.61246502479355,0.001494233756116759,626.3514248889811,0.7565183260417588
6.14151648515417,74.99454382760977,0.001993994539132984,29307.459705575242,0.022249375868376785
10.823420240843069,93.14634901271177,9.497526544570876e-06,0.002759869742418966,193.64753833524492
4.309863270737646,17.97611551844785,4.862752284900639e-06,0.00047461753403336255,124.97262424588855
31.515664243950958,140.78689157239472,0.001957876623193555,0.0001790132449168355,1431.995564863728
40.41560628784857,27.199277194780656,2.2689925122852906e-06,46350.30264063852,1.5914997445691015
12.376879767336193,212.1583192619657,2.0763639935144585e-06,2.400628752217108,215.38483322878068
1.3025402407258417,165.90418958239806,1.4954133212310114e-05,0.002249177428564545,177.20056945658783
9.316520972795628,774.1078762282724,0.0010569562935055935,0.5867739281933664,249.73672580077022
6.480803671855569,33.48318623967623,0.0006965991112912666,0.021312219399385136,54.204261911863796
21.412125669317035,130.52572488069566,0.0023879128239855693,4.594928238735064,19.14369909132097
4.245950570372362,81.12412533343938,0.0002898214714071914,1641.6763470508615,0.37877503879689106
5.23564938986957,599.764084000841,2.2886415938066037e-05,0.029059096724215253,612.1678119255231
7.803822572672464,42.03459112113276,4.879756003420392e-06,8805.590373569894,3.7257232847203587
9.115933859069454,36.559651007943614,1.506372018450276e-06,5.758002615183318,38.108191569047726
1.2897399904050348,21.07195843359052,4.701189555586022e-05,5.926706739595992,21.277606809587457
16.612610542953416,45.36498554879002,0.00041976505358696083,511.4729750424106,1.078227230771493
