W0,R1,C1,f,Z_mod
28.91089108814608,389.93562285461854,5.400969919131566e-06,0.11693271949250743,425.05250962107516
48.99520371105873,110.09149159650505,1.7178220288371963e-06,0.03581434626013731,237.06109899114506
9.585558148519302,435.3190823350505,0.00028114380110418866,1.7070274262632197,267.90267274022165
27.014700352500938,42.79625315187006,0.009775283556071114,0.0007961019432485204,571.3063296344831
37.027974671126124,59.46881616474343,0.00018863846874198574,0.05459820785403111,138.12272912938104
8.455740103293177,18.737007529579117,0.0008992401261891815,662.9801610477484,0.4201340407318304
29.391281239735818,773.5472582118242,0.0017601347840897764,99226.32871668352,0.05328998815529062
1.0266257015861644,30.217012579918936,5.278298711300677e-05,0.018058115818879807,33.40463876236501
2.7964355410974377,91.65603063581064,1.2740366207049538e-05,0.2708726875220283,93.82803978409771
1.127211381905016,210.2702717929824,8.638089163110773e-06,1.0713148950221467,210.69474097272436
7.43754107075617,263.38739346767477,3.837636503166532e-06,0.0234385801669207,283.43436817102963
2.219049068713142,112.57753093410541,0.002160842069834157,1311.0031893134317,0.08426486114192203
2.5291324909249657,15.622408028187774,4.823204049579416e-06,152.2769532597781,15.669581765534705
1.2853220579814173,438.08513436097667,0.00011724959484031718,24694.97215489828,0.05832151579504281
1.3926412252644054,112.53163665129469,1.061948517609653e-05,4008.3846969938086,3.7459389197785846
4.893803466496127,944.2737287490891,1.625709710426984e-06,1.0132910999720264,946.18894177499
17.990900808805428,30.667973956551304,2.5275803395451173e-05,0.01618145219481441,103.77183057379297
10.36808682612713,62.851133984316725,0.00012384105634725046,5046.4182549384095,0.3184505630940686
2.8266863147038332,95.73273205818138,0.0011296232085566194,277.77612760702556,0.5791499286831037
1.716012015515458,318.7953818011776,1.08905403642885e-06,55588.86915302874,2.6317928825352794
44.67655492160824,686.0179073031643,5.8582172657367064e-05,352.5755683996697,8.715532743656409
1.5239715925782613,709.7827553623287,0.005348142777984072,0.3557460105460388,84.21353856834834
19.290060209320536,21.959486116146053,1.3058495441764342e-06,0.00015818136447414124,880.993013338826
17.03508096297609,92.52141664057338,5.589586921822004e-05,28515.930584626094,0.1457915733673862
4.8527422519808034,24.330286909841533,0.0005248756754290445,0.03821644145588387,35.657618643800724
18.61046206850676,354.92941084862537,0.00012164287258288073,0.525590608359899,363.06396454470837
3.425690960750045,31.54648852414896,0.00185608310344884,95.78798963486528,1.0471840717475192
22.084680809094486,51.61321444927043,0.0014722311366838024,514.1195464262154,0.7143245737022595
6.862876186623381,384.82883007834135,2.9635738648235696e-05,0.021952228200660673,403.7580895237893
21.116100261139433,14.202066696721849,3.961539794351634e-06,9.081657337375763,17.23309160943597
6.362004124331727,190.33543618494772,9.119692681320067e-06,2425.009134935756,7.245068264701559
12.094548546384381,196.84627488185356,0.00010798814311910353,4857.829388544794,0.37907907435072746
14.018092155171292,44.710776831768094,0.00041162816124199944,0.28281182749781114,56.4638081061991
1.5462608509296518,886.3803444513034,0.00011727772899702015,2399.588553987761,0.5782835601143337
6.378098036575809,561.0159003340261,5.216258266535549e-06,0.06579636859886044,571.0331822782227
1.6770836276572973,100.14586266778551,0.00039533059931875196,75.85455702620092,5.381184298313538
2.2610259195079045,14.71269644735598,0.0001699637431797874,13.907972215880703,14.662614826404122
5.043352928129569,277.15030591544286,1.275010912461815e-06,2.4843904625615685,278.4325012559414
5.464912607338564,148.0370566559727,0.00014782844536213562,0.010130306260716355,171.10106503737768
2.202211079512934,298.4200926011271,0.0003243358863081999,1663.8309923196036,0.31721812395420973
25.44855485003552,225.09483848551244,0.0008027812634928932,0.03974689071168224,282.2454400790529
14.03735199262755,232.29145396486055,0.00021503318797134097,0.014951384627644296,282.010521799506
7.276529086206905,27.476069287302757,0.0004641833554492035,0.0002492035408430681,280.162549287146
1.4715909580239488,26.650744730435534,0.0044275537044075435,0.01808695797649842,31.36879241857664
3.9992996708866038,80.92417307772838,0.00030795340404833106,0.0003272141531250205,190.74574312509273
18.259878141695985,336.4156625316697,0.00029004325746945876,0.06725787972823857,366.3419676549344
7.988526542539016,17.329091169306118,0.007530567557670042,0.00010379158286793982,454.81510554314923
13.10899808798972,247.54718758967957,0.008733937199594857,31.00477795732147,1.793409087572981
6.928001663149953,924.5155103113782,0.0010256127308239042,0.016715620551938593,943.5500417302022
4.99730751827485,56.075738965020356,0.0003491011039349388,0.0001726233682019709,257.31660011730867
1.5393797493717591,696.5109436150234,1.1321452076071475e-05,0.00013614648883699892,750.9902157616795
1.317189793713644,38.90272868406354,4.879320713957778e-05,0.002882340122046288,49.66484364000939
34.22048104322826,87.89493859641924,0.0009753776867450965,85279.23050310882,0.06747997339591973
14.7930155657764,239.8995812288414,0.0002283376206038655,0.0004696460143611558,580.129371126615
1.2716030812734782,682.4837038859482,5.048401309504612e-06,0.00020310024570232784,718.9620256048205
10.978660836454662,52.47694986396215,0.00013017139370634432,1239.2541865058586,1.1198378499007229
6.858200401916144,619.394620849768,0.006765712514277159,0.20532648965551378,119.7899538960933
1.9721097705767339,246.2973216353948,0.008939772966896301,0.0013295146157884898,269.0606669736536
1.2992973724273165,967.1845101277132,0.006397052836955192,28886.69551559183,0.004959600496811512
2.685390736196163,78.53691272857955,0.0005352056938189159,0.00021030529723023585,169.3728509004991
